0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,378.8341846268861,40.127183112747566,33.2077504086324,33.547499514185766,31.09913566653754,650.7274434993518,32.807550602744776,35.7399476973018,31.559753035299217,36.59394301047509,40.196712468294955,33.99117173712334,29.51397063457916,33.879084472192446,33.063382536155615,32.017633129655714,40.25794517815078,32.08225618239045,32.02552281908418,32.10763948895421,33.064640857013856,32.77674467716247,32.6836909319952,33.58956076369522,32.131269531251476,30.346588190620714,33.51375177222406,1.777293230536149,36.59413289859535,33.80381787671802,378.0799036138266,37.05020612300345,34.83603024934968,33.056528278715305,35.14976913061071,379.24159919362177,34.25810673338694,39.74822956212464
378.8341846268861,0.0,394.42751040119185,395.45714157750206,395.577726470424,391.66844524435993,276.90190833609915,393.1771571755169,393.39035520439637,392.0387258282402,395.82013305975363,400.19608540302033,394.98317814559556,388.6963181009017,391.8784251861136,393.82496802634427,390.4754045522014,399.69003922985996,393.3170586290036,392.468224534102,393.6902416499825,394.16588226575095,381.7582939508089,392.14125898849704,394.8405151126318,392.7999249051149,391.0330224189974,394.31171693194153,377.2745615379101,392.9787742129058,394.9511988268187,0.8509327051736587,394.8733631481127,395.28537313981604,393.4491646311627,394.0841357357228,3.599354576036761,388.54598074037193,399.37623781187
40.127183112747566,394.42751040119185,0.0,8.512270938448244,8.20707361375963,9.124821163783816,661.606366826209,7.669001717058294,4.496321815653675,8.705295229584214,4.925565552978949,6.626148972018628,7.261689816803812,10.733565576598124,6.249439340383998,7.6583652854144875,8.134486729235846,5.981934172921953,8.542995760052682,8.305719232321067,8.686383933336108,7.833464785367951,13.22950400435285,7.519576237351447,7.632188965540269,8.290334916051997,9.824187350166987,7.397422691175207,39.9035772905759,3.533818435548374,7.45712636187552,393.714370623702,3.6997287306953828,6.498131992755795,7.496432544438473,5.411888163376822,395.1740327493944,7.071858570486383,5.917122930491096
33.2077504086324,395.45714157750206,8.512270938448244,0.0,0.3470478155251856,3.799690694562269,663.7898308269528,2.436851657774915,4.554024209831817,3.4186754820496392,3.7516263402691785,7.0701493853257045,1.29573703266056,6.7968653186402115,4.488536017421318,1.8171570080457466,5.145616696065072,7.066230990959396,2.140528514753688,3.008988815786416,1.7810985877403986,1.4271164865456112,14.418714064058127,3.5445185073045176,1.028612530883144,2.6732964221244107,4.499069515912964,1.5487612409983194,33.23357095386991,5.7667007897521545,1.1269686967831742,394.7342176529288,4.8126444576110075,2.0167101421621743,2.242024763637272,3.334025610834843,396.1281428383375,8.222568920371707,6.555163036893189
33.547499514185766,395.577726470424,8.20707361375963,0.3470478155251856,0.0,3.957011777700659,663.8659218515947,2.4596433247415637,4.3275691238027925,3.5502079491769716,3.4176295061096855,6.748219890814343,1.0627618157834833,6.956852661051567,4.401840590420926,1.8157615983297057,5.192794840687064,6.733454118796574,2.2904601667067293,3.1095857364874244,1.965756285996707,1.4399100799626396,14.437747144390885,3.5597050894910387,0.8897938375988755,2.7779803711738182,4.68587410009751,1.4552602353003115,33.569071761391164,5.531889137458912,0.9260644738855058,394.8551725947625,4.508021802963227,1.7095181052230595,2.232391512363257,3.0976568845263257,396.2516316264532,8.156442860900311,6.222346398417777
31.09913566653754,391.66844524435993,9.124821163783816,3.799690694562269,3.957011777700659,0.0,660.0735962942092,1.893436723925825,4.656694691145767,0.49567933060213226,5.768642658822156,10.154087578045047,3.633738589153838,3.000179538429997,2.99111464531863,2.413281544032256,1.971163672172338,9.970373009191015,1.6666594414372953,1.0200032954748437,2.022835382685702,2.6523453406697413,10.994552646442326,1.6052457414417924,3.360001591292812,1.271125281416682,0.8253041469857783,2.957157152019622,30.953363561427672,5.624684413269177,3.5274277542500583,390.94519404816447,5.975076112507543,4.280129255328531,2.193418692397254,4.099342199495332,392.33700447477435,5.659245092239508,9.480335350675595
650.7274434993518,276.90190833609915,661.606366826209,663.7898308269528,663.8659218515947,660.0735962942092,0.0,661.4151837388251,661.192027226093,660.396438214876,663.6448740323284,667.7743204883423,663.1586312138941,657.1829563568864,659.8780988717376,662.0654365169702,658.6801335790755,667.215593307192,661.6747170719585,660.7813606799305,662.0686260441337,662.428914322601,649.6037683148562,660.3358408686297,663.0686344131927,661.1173261354206,659.514170144828,662.5151318490474,649.0861632979095,660.6254014385516,663.1536741869631,277.7304184223303,662.5628483061465,663.3497421337323,661.6663389916731,662.019352601677,277.4326940959451,656.3360742291519,666.9604686850217
32.807550602744776,393.1771571755169,7.669001717058294,2.436851657774915,2.4596433247415637,1.893436723925825,661.4151837388251,0.0,3.1955127947682107,1.39976619949036,3.896190344515773,8.266255687417456,1.838265470089384,4.741294324912627,2.256346494123645,0.6507634350477971,2.7357274191555443,8.07699115363445,0.9121953280918508,0.8738805305814834,1.197546300959167,1.0205375895668576,11.985251530612237,1.1076669110853252,1.6638055808459236,0.6796663746347934,2.718254354440078,1.1488260859112853,32.70451929433445,4.339021722824413,1.7799150433810507,392.455217138614,4.256376340245267,2.398411489238796,0.3043234207469349,2.352599348247702,393.85596088115045,5.859354661981128,7.587460341051809
35.7399476973018,393.39035520439637,4.496321815653675,4.554024209831817,4.3275691238027925,4.656694691145767,661.192027226093,3.1955127947682107,0.0,4.22070969986721,2.452847277575139,6.902361460446251,3.2673577145174284,6.657052334662742,2.018646680184967,3.2818567410427444,4.005713802861837,6.490852986983881,4.091253765558387,3.8098940193581585,4.283325262820479,3.531490087700379,11.642803934483139,3.0585548769453217,3.543999920179152,3.798549057833929,5.393384373864249,3.1501998863543483,35.567157727861,1.219626760405354,3.4271209148740436,392.6720961518577,1.64403567460546,2.793921182555399,3.0535522940953235,1.234197679781516,394.0977771886819,4.862621018432796,6.097784979604861
31.559753035299217,392.0387258282402,8.705295229584214,3.4186754820496392,3.5502079491769716,0.49567933060213226,660.396438214876,1.39976619949036,4.22070969986721,0.0,5.273509011356634,9.664013558809383,3.1642018920586943,3.422866838066856,2.6603607828934126,1.9385811300209943,1.9959059073353125,9.476543688478937,1.2811895733801861,0.5259034320793098,1.6727244438254507,2.2004030402615884,11.197508080505328,1.2093840748629263,2.9077011505264565,0.8010466932456095,1.3207799715357231,2.481570316770375,31.423615584993836,5.227652195875842,3.066781235181857,391.31585224934105,5.500918085408097,3.7916577829383424,1.701099429009197,3.616884542159048,392.7102432676631,5.612985490281667,8.987226526249371
